electricity_usage,car_km,flights_short,flights_long,diet_type,shopping_freq,water_usage,carbon_footprint
557,964,2,0,2,13,382,1260.178
513,949,0,0,0,11,393,568.797
213,1891,0,0,1,0,215,569.595
565,1053,0,0,2,4,166,689.394
244,44,0,0,0,10,480,265.59999999999997
125,1810,0,0,0,0,173,466.057
235,470,1,0,0,12,103,613.6270000000001
402,33,0,0,2,16,488,539.8320000000001
331,652,0,0,0,2,353,342.597
468,1450,0,0,0,9,406,630.2139999999999
175,829,1,0,1,18,320,772.18
574,1909,0,1,0,6,248,1835.112
427,220,0,0,2,19,265,615.725
444,1891,0,0,1,2,162,686.138
401,533,0,0,2,11,65,585.605
551,691,0,0,1,9,265,562.005
388,1971,0,0,1,11,476,771.4440000000001
100,1390,2,0,0,14,184,1011.656
246,931,1,1,2,5,92,1890.348
386,840,0,0,0,18,301,562.829
563,1766,0,1,1,4,333,1832.6570000000002
241,1010,0,0,0,19,371,546.5590000000001
152,1938,0,0,1,1,147,562.763
403,1573,0,1,1,18,109,1864.8410000000001
168,581,0,0,2,18,279,569.271
460,1139,0,0,2,3,433,654.897
189,238,0,0,2,19,180,518.6
545,1358,0,0,2,4,434,744.406
319,440,1,0,0,6,208,583.852
549,147,0,0,2,3,361,493.229
597,1032,0,0,2,10,133,758.337
291,1311,0,0,2,2,257,606.733
553,387,0,0,1,4,223,451.667
162,1073,0,0,1,19,337,575.673
172,1873,1,0,2,14,130,1038.0100000000002
260,1540,1,0,1,17,67,937.803
268,915,0,0,1,15,245,547.765
188,1878,0,0,0,15,340,657.6199999999999
275,637,0,0,1,9,409,436.58099999999996
368,1610,0,0,0,0,405,530.2049999999999
172,1700,0,0,1,10,328,615.192
344,277,0,0,2,16,446,563.894
176,1977,0,0,1,14,303,712.047
258,1859,0,1,1,6,191,1741.8790000000001
588,988,0,0,0,5,214,546.486
558,1323,1,0,2,14,54,1089.4460000000001
423,1825,0,0,0,14,300,735.36
197,588,0,0,2,6,199,462.13100000000003
480,1833,0,0,2,2,77,788.893
201,648,0,0,0,13,286,396.594
593,617,0,0,1,8,181,554.089
231,1630,0,0,2,2,355,646.215
201,134,0,0,1,5,407,264.88300000000004
118,579,1,0,0,19,334,658.366
553,1170,1,0,0,8,342,849.338
581,489,1,0,0,0,212,643.728
181,477,0,0,0,8,453,305.497
496,1182,2,0,2,11,468,1258.932
588,383,0,0,0,3,276,406.044
378,162,0,0,1,15,179,442.77099999999996
438,440,0,0,1,4,421,415.74899999999997
464,1876,0,0,2,16,107,931.043
430,1212,0,0,0,16,195,634.755
228,414,1,0,2,5,411,682.2589999999999
443,1362,0,0,2,14,361,801.7090000000001
409,1630,0,0,2,0,171,699.319
554,1204,0,0,0,12,241,645.649
188,287,0,0,1,15,294,389.00600000000003
312,1857,0,0,1,1,152,613.8080000000001
242,186,0,0,2,18,428,522.692
164,1907,1,0,2,1,485,914.645
175,1161,0,0,1,11,299,518.3910000000001
298,129,0,0,1,11,71,361.59900000000005
242,193,1,0,0,7,109,511.221
504,315,0,0,2,11,287,587.2629999999999
502,1808,0,0,0,10,443,726.427
415,1887,1,0,1,1,389,915.201
192,143,0,0,1,0,433,213.137
572,15,1,0,1,3,385,626.705
516,1325,0,0,1,8,183,663.3670000000001
404,422,0,0,0,6,386,367.55400000000003
323,244,0,0,1,9,311,377.259
596,926,0,0,2,19,391,829.039
390,1130,0,0,1,13,387,623.2829999999999
527,1111,0,0,2,0,461,647.689
201,128,0,0,1,4,91,250.839
573,906,1,0,0,12,123,842.967
366,886,0,0,2,5,346,584.0340000000001
454,340,0,0,0,16,368,471.992
555,3,0,0,1,14,71,474.339
209,1350,0,0,0,6,269,470.20099999999996
561,1433,0,0,1,7,128,693.3720000000001
429,1902,1,0,0,1,284,873.1360000000001
549,305,2,0,0,17,206,1013.434
529,907,0,0,2,6,376,666.9639999999999
364,606,2,0,1,19,163,1065.547
102,1744,0,0,0,15,339,594.691
184,1248,0,0,1,18,145,608.185
381,1994,1,0,2,8,179,1090.431
427,1371,0,0,0,11,459,617.6709999999999
403,991,1,0,1,13,158,848.8820000000001
549,320,0,0,0,6,124,405.69599999999997
553,558,0,0,0,1,324,406.776
511,1204,1,0,0,16,430,919.2900000000001
216,617,0,0,0,10,69,364.741
320,710,0,0,2,17,210,648.29
253,1409,0,0,2,11,258,700.382
252,1641,0,0,1,2,421,557.829
111,1815,0,0,1,13,143,640.907
232,1795,0,0,0,14,131,647.619
581,1131,0,0,0,18,401,703.8290000000001
403,530,0,1,0,9,153,1516.637
392,409,0,0,2,8,286,529.014
562,1994,0,0,0,9,309,777.621
399,1319,0,0,1,19,209,723.261
327,817,1,0,0,3,452,634.808
370,1194,0,0,2,18,436,778.124
142,1354,0,0,0,9,397,474.013
531,492,0,0,2,16,110,682.41
442,1218,0,0,2,11,87,740.023
425,11,0,0,2,0,167,382.203
401,194,0,0,2,10,439,511.17100000000005
597,489,0,0,1,12,361,571.789
463,794,0,0,2,0,217,555.213
478,880,0,0,1,0,426,480.594
526,181,0,0,1,15,386,510.594
592,961,0,0,0,6,411,554.539
120,1840,0,0,0,9,425,562.225
506,655,0,0,2,15,118,694.582
206,1921,0,0,0,0,132,521.908
435,1339,0,0,2,8,284,733.056
402,693,0,0,0,5,91,408.259
216,29,0,0,2,14,148,437.852
223,1619,1,0,0,3,179,749.071
498,1701,0,1,0,14,77,1840.053
380,1819,0,0,1,9,282,715.938
391,1816,0,0,0,15,278,729.922
302,1119,0,0,0,12,166,522.134
150,1404,0,0,2,18,450,727.8499999999999
370,777,0,0,1,19,375,604.175
423,443,0,0,2,3,156,497.664
376,297,0,0,0,19,428,461.17199999999997
240,807,0,0,2,15,374,615.566
569,1760,1,1,1,10,344,2144.076
374,844,0,0,2,14,440,669.84
389,1015,0,0,0,10,209,518.261
433,1384,0,0,2,10,53,759.137
480,1397,0,0,0,2,198,552.782
551,553,0,0,1,16,283,604.567
595,302,0,0,1,4,303,453.02699999999993
472,420,0,0,2,12,465,606.425
151,1269,0,0,1,9,297,509.89300000000003
593,1743,0,0,2,4,387,841.143
126,1260,0,0,0,11,402,468.538
256,1557,0,0,2,7,447,692.9430000000001
338,184,0,0,0,11,119,339.831
255,467,0,1,1,15,252,1552.768
390,753,0,0,0,1,351,377.55899999999997
235,362,0,0,0,2,197,242.87300000000002
243,1306,0,0,0,17,270,585.6899999999999
205,1576,0,0,0,16,235,613.4150000000001
519,335,0,0,0,1,404,348.61600000000004
257,161,0,0,2,11,385,453.60499999999996
245,1183,0,0,0,16,97,550.373
101,1497,0,0,0,5,312,444.62800000000004
532,1624,0,0,0,16,345,761.345
176,1345,0,0,0,1,364,406.196
231,11,0,0,0,7,341,222.289
189,1447,1,0,0,13,221,800.769
444,1096,0,1,1,5,413,1659.3970000000002
449,587,0,0,2,8,80,586.7
558,1881,1,0,0,0,219,912.5310000000001
362,200,0,0,2,4,93,432.87699999999995
450,521,0,0,1,6,476,457.484
207,1887,0,0,1,8,92,645.168
173,504,0,0,0,13,480,357.78000000000003
138,1761,0,0,2,8,183,691.8070000000001
496,1711,0,0,0,3,398,634.102
258,787,0,0,1,19,268,558.172
170,1062,0,0,1,14,499,528.2909999999999
546,59,0,0,2,3,135,472.335
411,577,0,0,0,2,300,360.71999999999997
340,320,0,0,2,13,314,539.626
525,1458,0,0,2,8,60,792.64
544,1659,1,0,1,18,129,1091.441
397,1699,0,0,2,5,158,757.962
539,1431,0,0,1,2,167,634.083
135,922,1,0,0,17,301,713.809
183,1409,0,0,2,15,67,709.263
551,1694,0,0,2,2,305,792.965
473,568,0,0,0,1,294,374.906
362,1101,0,0,2,1,202,584.058
409,1217,1,0,0,9,146,806.494
484,1308,0,0,1,14,235,706.995
271,526,0,0,1,2,79,339.731
475,523,0,0,2,7,164,575.576
272,612,0,0,1,17,290,509.25
461,1179,0,0,1,10,306,632.1740000000001
146,1363,0,0,0,6,496,448.384
478,124,0,0,1,18,402,509.178
240,870,0,0,1,6,162,436.25800000000004
474,279,0,0,1,1,384,368.336
505,916,1,0,0,5,78,746.002
217,1929,0,0,2,4,371,720.2790000000001
376,621,0,0,0,13,486,466.494
313,845,0,0,2,17,275,672.9350000000001
319,1892,0,0,2,3,293,745.0169999999999
492,1681,0,0,1,3,410,676.5300000000001
125,1751,0,0,1,12,68,623.312
108,1933,0,0,0,0,371,485.29900000000004
370,673,0,0,0,19,161,531.449
109,1151,0,0,0,4,261,368.329
571,313,0,0,1,2,282,424.958
477,331,0,0,2,18,485,650.905
220,1173,0,0,0,12,208,498.872
224,1477,0,0,2,6,109,650.461
269,35,0,0,1,9,422,313.778
171,1708,0,0,1,2,373,536.777
251,1443,0,0,1,1,142,505.29800000000006
307,1045,0,0,1,6,297,500.613
148,205,1,0,2,8,207,635.023
253,638,0,0,2,11,190,545.57
446,847,0,0,0,9,448,500.752
392,1980,0,0,2,18,453,944.717
167,1379,0,0,2,12,467,670.143
149,439,0,0,2,9,269,442.801
251,728,0,0,0,4,453,345.097
118,1119,0,0,2,14,355,616.5550000000001
199,1952,1,0,2,2,138,945.222
159,940,0,0,2,7,204,526.616
266,163,0,0,1,5,463,298.48699999999997
301,147,0,0,2,18,489,540.2209999999999
444,1553,0,0,0,16,282,709.618
245,293,0,0,0,9,242,303.678
502,194,0,0,0,0,148,300.972
263,662,0,0,0,12,488,417.252
557,479,0,0,1,9,162,521.198
580,1900,0,0,0,11,156,785.004
538,122,1,0,1,1,73,611.017
341,1423,1,0,1,9,330,870.7900000000001
168,698,0,0,1,0,486,314.534
274,964,0,0,0,0,253,360.157
148,1475,0,0,0,19,60,597.6999999999999
582,660,1,1,1,14,399,1970.031
207,1127,0,0,1,0,365,415.62500000000006
325,1778,0,0,0,8,254,624.386
260,1485,0,0,2,6,480,670.5200000000001
218,1766,0,0,2,15,458,798.882
248,1741,0,0,2,15,74,803.0260000000001
564,709,0,0,0,12,450,552.73
249,395,0,0,0,9,189,325.281
531,911,1,0,1,17,172,926.768
392,1360,0,0,0,8,485,571.005
242,1004,0,1,0,11,60,1562.98
518,1622,0,1,0,12,315,1814.795
575,1165,0,0,1,10,130,675.67
554,316,0,0,1,14,493,540.317
259,1734,0,0,2,9,359,748.811
110,1581,0,0,2,9,158,653.8220000000001
237,1823,0,0,0,8,257,596.453
556,1550,0,1,0,2,368,1716.8319999999999
177,1579,0,0,1,15,293,642.7769999999999
176,1424,0,0,2,11,325,671.645
540,680,1,0,2,16,310,975.5899999999999
353,1333,1,0,2,14,346,1007.974
508,494,0,0,0,2,423,385.967
357,555,0,0,0,4,112,351.948
419,609,0,0,0,12,233,469.87699999999995
390,1796,0,0,1,5,81,673.729
362,108,0,0,2,8,332,456.628
184,1818,1,0,1,18,373,974.237
245,371,0,1,2,6,410,1540.79
422,854,0,0,0,12,481,522.3689999999999
141,615,0,0,1,4,56,322.72400000000005
473,767,0,1,1,15,223,1704.067
224,1914,0,0,0,3,408,560.552
266,205,0,0,2,4,417,396.473
524,846,0,0,2,19,195,781.035
340,42,1,0,2,18,301,783.909
558,864,0,1,2,5,215,1759.0949999999998
586,1268,1,1,0,3,152,1931.088
379,1310,0,0,0,0,242,473.358
287,1378,0,0,0,16,66,606.734
401,784,0,0,0,8,139,456.471
118,475,0,0,1,15,420,398.34
167,82,0,0,1,1,135,197.75500000000002
317,1133,0,0,1,10,152,561.1080000000001
201,1973,0,0,0,4,131,570.199
141,189,0,0,2,12,175,418.59499999999997
387,799,1,0,1,19,87,863.123
266,935,0,0,1,16,397,562.293
208,1932,0,0,0,14,262,666.1179999999999
593,250,1,0,2,11,368,862.372
135,1747,0,0,2,5,274,658.566
331,290,1,0,2,19,271,839.459
328,1668,1,0,0,12,475,895.635
452,1224,0,0,2,17,296,807.304
263,1820,1,0,1,14,185,966.125
486,325,0,0,1,14,335,512.135
172,1534,0,0,1,7,280,551.56
235,1432,1,0,0,18,369,868.421
452,1630,0,0,2,13,58,846.3620000000001
478,1813,0,0,0,6,274,675.826
169,1985,0,0,2,13,362,801.238
524,1964,0,0,0,4,156,704.284
586,836,0,0,1,14,236,655.4440000000001
295,507,0,0,0,14,270,417.73
368,730,0,0,0,3,144,381.856
148,1624,0,0,0,0,244,439.15600000000006
415,71,0,0,1,16,291,451.119
229,1270,0,0,0,19,279,592.691
543,640,1,0,0,0,380,659.4799999999999
104,1747,0,0,1,15,54,643.566
527,939,0,0,2,12,400,732.74
126,1878,0,0,0,17,53,648.997
259,607,0,0,1,9,313,422.997
248,1610,0,0,0,17,475,650.435
363,1958,0,0,1,16,302,806.778
329,565,1,0,2,8,212,783.0880000000001
299,1367,0,0,2,13,190,730.69
149,1994,0,0,0,12,438,635.322
166,1948,1,0,1,19,345,1002.4250000000001
399,53,0,0,2,19,68,568.7919999999999
480,1753,0,0,2,13,131,883.379
157,527,0,0,1,10,430,375.21000000000004
358,610,0,0,0,12,53,442.837
441,1555,0,0,2,16,177,857.813
425,1581,0,0,2,2,236,716.8240000000001
229,1986,0,0,2,0,195,695.1350000000001
314,192,0,1,0,4,201,1362.089
271,1918,0,0,2,12,412,821.128
357,57,0,0,1,4,142,302.61800000000005
201,1460,0,0,0,4,80,467.14000000000004
308,1134,0,0,2,11,363,669.427
390,128,0,0,1,1,77,300.09299999999996
453,1872,0,0,1,15,186,816.3340000000001
570,705,0,0,0,16,478,594.702
385,1948,1,0,1,4,139,942.5509999999999
215,851,0,0,0,11,98,421.382
363,1349,0,0,0,14,416,616.004
249,7,0,1,0,5,307,1308.743
399,28,0,0,1,12,55,393.67499999999995
541,1135,0,0,0,10,78,604.922
135,946,0,0,0,16,459,460.03099999999995
552,1696,1,0,1,8,205,1002.8850000000001
432,130,1,0,0,15,312,660.248
576,187,0,0,2,16,83,640.0669999999999
386,1698,0,0,1,19,489,796.121
402,708,0,0,1,17,286,583.014
410,1498,0,0,1,12,187,693.483
307,1387,0,0,2,10,417,710.0930000000001
205,1227,0,0,0,12,106,502.454
545,211,1,0,1,12,224,743.116
257,1644,0,0,1,11,263,649.107
220,275,1,0,1,13,76,628.084
154,1096,0,0,2,12,344,606.976
499,1702,0,0,2,8,455,834.075
111,1795,0,0,2,13,168,737.132
244,242,1,1,0,0,196,1552.644
499,1810,0,0,0,8,405,705.2249999999999
495,1125,0,0,2,3,314,665.726
235,986,0,1,0,11,452,1559.968
567,684,0,0,2,13,307,707.7030000000001
102,170,1,0,0,8,397,460.413
243,652,0,0,0,2,238,304.60200000000003
129,1932,0,0,2,5,364,693.856
336,187,0,0,1,2,280,301.03999999999996
378,1464,0,1,1,0,247,1653.783
447,1109,1,0,0,2,288,732.132
214,1499,0,0,0,13,376,573.0640000000001
203,51,0,1,0,19,119,1436.531
217,110,0,0,0,1,466,177.33399999999997
104,1972,0,0,0,11,301,600.789
567,876,0,0,0,9,242,555.518
459,1877,0,0,2,12,74,888.8460000000001
347,1066,1,0,1,19,119,900.0110000000001
463,210,0,1,1,3,205,1468.305
420,1991,0,0,2,18,195,956.355
220,1223,0,0,2,0,368,540.312
385,1833,1,0,1,10,268,980.712
248,857,0,0,1,15,98,526.4419999999999
183,1775,1,1,0,18,428,2015.7120000000002
553,626,1,0,1,18,429,891.321
505,1049,0,0,0,11,243,584.087
565,1942,0,0,0,2,89,696.5010000000001
555,298,1,0,1,17,134,813.9060000000001
330,1100,0,0,0,16,392,572.128
387,923,0,0,0,4,499,441.631
260,136,0,0,2,15,385,489.86499999999995
371,1043,0,0,1,13,53,594.897
559,439,1,0,2,18,339,955.6310000000001
137,210,1,0,0,5,296,452.20399999999995
599,751,0,0,0,2,54,472.26599999999996
325,1574,0,0,2,5,275,703.775
241,434,0,0,2,11,199,499.811
391,779,0,0,2,19,287,712.603
580,1230,0,0,0,10,197,641.373
250,438,0,0,1,6,152,353.968
213,1997,0,0,0,0,224,540.876
336,1802,0,0,2,15,285,854.085
165,665,0,0,1,15,83,453.047
460,1065,0,0,2,16,221,768.1890000000001
440,410,0,0,0,14,55,457.29499999999996
357,1546,0,0,1,8,489,643.541
574,805,0,0,1,4,334,545.0859999999999
348,609,0,0,0,19,274,510.42600000000004
556,426,0,0,2,7,102,589.638
548,1298,0,0,2,0,306,692.514
430,1471,0,0,2,6,108,735.7719999999999
422,901,0,0,0,10,481,511.769
279,941,0,0,2,19,295,698.035
289,1907,0,0,1,12,56,723.284
506,741,0,0,2,12,263,683.087
253,1392,0,0,2,6,465,648.845
295,1961,0,0,1,10,127,717.243
565,1243,0,0,1,17,238,758.042
410,1600,0,0,2,0,490,696.61
361,1890,0,0,1,11,356,742.824
518,1255,1,0,0,2,265,790.9449999999999
505,327,0,0,1,0,452,381.568
526,1466,0,0,0,3,332,597.1080000000001
242,51,0,1,1,5,368,1365.1519999999998
441,1909,0,0,0,4,493,661.457
415,1966,0,0,0,10,110,718.49
200,375,0,0,2,19,110,549.99
343,262,0,0,1,12,264,418.836
589,266,0,0,1,10,431,504.459
111,358,1,0,1,5,94,519.066
338,1340,2,0,0,18,454,1144.046
148,1347,0,0,2,14,221,673.5490000000001
141,1944,0,0,1,12,270,670.4499999999999
265,1931,0,0,2,9,434,791.406
181,1689,0,0,2,0,144,615.116
528,1893,0,1,0,12,396,1873.9240000000002
390,1901,0,0,1,5,93,694.837
257,651,0,0,2,19,277,630.633
315,1962,0,0,1,11,111,735.6990000000001
589,1586,0,0,1,16,366,827.874
257,1652,0,0,1,17,268,710.7520000000001
561,1444,0,0,2,7,384,797.8760000000001
233,45,0,0,0,13,138,288.10200000000003
166,1844,0,0,0,4,161,529.9689999999999
435,599,0,0,2,1,256,514.804
106,719,0,0,1,10,416,392.06399999999996
535,1912,0,0,1,2,355,730.2950000000001
113,1292,0,0,0,15,252,508.128
172,600,0,0,2,15,346,545.354
498,380,0,0,2,8,82,565.898
504,117,1,0,0,12,264,657.4559999999999
262,1589,0,0,2,9,61,718.389
165,1976,0,0,2,16,51,824.959
446,115,0,0,0,16,412,424.028
229,1653,0,0,0,9,198,568.562
518,259,0,0,2,7,191,541.0790000000001
565,1098,1,0,2,6,339,969.951
305,1503,0,0,0,13,256,611.004
375,304,0,0,0,17,390,441.81
565,6,0,0,1,18,241,520.669
355,365,1,0,2,17,456,846.2040000000001
365,1657,0,0,2,13,390,818.21
124,522,0,0,0,9,355,299.675
549,1371,1,0,0,0,447,808.803
380,1461,0,0,1,8,301,634.5089999999999
352,1238,0,0,1,17,253,667.7170000000001
409,428,0,0,0,12,411,431.079
388,790,1,0,2,16,95,931.815
263,1521,0,0,1,15,423,668.467
194,1563,0,1,0,10,310,1646.87
369,746,0,0,0,8,115,435.21500000000003
420,366,0,0,0,6,199,361.391
209,312,1,0,2,0,119,601.2510000000001
435,537,1,0,0,8,413,673.817
409,920,0,0,0,9,51,496.239
337,1077,0,0,2,15,78,707.642
480,1564,0,0,0,17,305,737.145
535,1490,1,0,0,13,110,953.69
486,864,0,1,1,10,149,1678.261
582,1187,0,0,0,3,433,565.7370000000001
524,781,0,0,2,18,193,758.0169999999999
489,333,1,0,1,12,241,744.149
124,1570,0,0,0,0,402,419.698
240,797,0,0,2,18,402,643.8180000000001
216,347,0,0,0,14,319,352.991
581,272,0,0,1,19,348,591.5519999999999
491,962,0,0,2,14,476,742.904
504,719,0,1,1,10,375,1658.855
581,1773,0,0,2,4,360,841.86
551,1437,0,0,2,9,253,811.0970000000001
124,499,1,0,0,17,294,624.526
178,1116,0,1,2,6,80,1658.68
167,684,0,0,2,0,381,410.36899999999997
272,78,0,0,0,2,473,204.097
543,621,0,0,2,0,460,556.4
111,1240,0,0,2,16,101,655.529
387,946,0,1,2,14,433,1795.637
227,357,0,1,2,4,292,1509.368
195,617,0,0,0,15,312,408.108
191,506,0,0,0,11,223,343.427
240,1582,0,0,1,18,149,698.541
130,1204,0,0,2,13,466,629.594
433,575,0,0,0,2,441,370.829
119,1269,0,0,2,18,438,687.722
245,243,0,0,0,0,110,202.49
576,505,0,0,1,0,409,446.60099999999994
415,421,1,0,2,9,237,800.633
546,1343,0,0,1,2,457,622.0330000000001
489,1110,0,0,1,12,56,647.884
259,216,0,0,1,5,238,304.122
448,1513,0,0,0,10,132,641.948
142,1542,0,0,2,5,400,621.64
353,1301,0,0,0,2,469,482.681
229,1872,1,0,0,15,332,923.5680000000001
159,1745,0,0,2,8,173,697.337
250,1008,1,0,2,7,206,828.4540000000001
566,1192,0,0,2,2,136,697.344
386,329,0,0,2,4,197,469.69300000000004
598,649,0,0,0,13,119,562.0310000000001
104,1464,0,0,2,4,419,580.251
566,390,0,0,2,18,125,696.845
517,1519,0,0,2,4,163,762.407
365,380,0,0,1,19,52,519.7679999999999
444,1329,0,0,2,19,283,844.827
229,741,0,0,2,1,216,456.324
481,819,0,0,0,6,148,477.152
366,672,1,0,1,0,173,639.677
277,512,0,0,0,17,94,439.586
352,1771,0,0,1,9,431,695.9190000000001
514,948,0,0,0,5,373,508.83700000000005
155,1211,0,0,0,6,336,420.324
562,929,0,0,2,11,155,733.235
556,1539,2,0,2,17,343,1414.407
570,912,1,0,1,10,183,873.447
182,643,0,0,1,18,57,485.55299999999994
492,426,1,0,1,3,77,672.5329999999999
198,501,1,0,2,18,320,816.24
248,729,0,0,0,12,272,422.408
428,1283,0,0,1,18,57,716.873
255,1536,1,0,2,1,359,877.5310000000001
289,70,0,0,2,8,183,417.027
593,477,0,0,0,7,78,465.16200000000003
470,1201,0,0,0,13,164,619.076
362,456,0,0,2,8,83,523.987
179,188,0,0,0,12,56,283.284
499,290,0,0,0,17,89,488.381
351,1543,0,0,2,5,379,709.4309999999999
196,1788,0,0,1,2,446,563.9340000000001
359,919,0,0,1,9,111,525.5790000000001
359,291,0,0,2,9,135,500.195
202,1969,0,0,1,9,262,670.9979999999999
139,755,1,0,2,8,165,740.865
372,1658,0,0,2,11,114,798.866
200,1834,0,0,0,7,346,573.914
458,1306,0,0,1,8,428,637.4119999999999
479,1567,0,0,2,16,219,876.551
407,1869,0,1,1,7,165,1816.225
320,376,0,0,1,17,371,482.939
407,1681,0,0,1,19,165,798.6250000000001
519,1179,0,0,2,16,270,816.2099999999999
223,507,0,0,0,5,444,299.056
521,1436,0,0,1,9,406,699.674
330,527,0,0,2,0,99,444.891
277,1378,0,0,1,0,376,495.324
162,558,1,0,0,8,468,563.852
584,1786,0,0,1,19,385,895.945
215,1210,0,0,2,2,128,553.452
290,1054,1,0,1,5,69,733.221
161,259,0,0,1,6,461,283.569
355,420,0,0,1,8,428,416.952
582,1552,1,0,0,4,86,895.614
106,1574,1,0,1,15,308,862.092
254,303,0,0,2,1,142,378.558
191,941,0,0,1,2,236,390.54400000000004
569,1967,0,0,1,2,406,756.034
113,1062,1,0,1,19,250,802.11
554,1512,0,0,0,9,460,679.22
328,1667,0,0,2,2,337,694.1930000000001
185,541,0,0,1,14,97,426.77299999999997
232,1693,0,0,2,13,302,768.7579999999999
282,1301,0,0,2,3,95,609.495
485,1226,0,0,0,9,419,592.6709999999999
161,1089,0,0,2,10,280,587.94
318,107,0,0,1,10,144,356.25600000000003
504,267,0,1,0,7,352,1488.2479999999998
345,221,0,0,0,8,267,321.50300000000004
329,1827,0,0,2,7,89,774.3810000000001
178,1553,0,0,0,11,436,549.284
248,1113,0,0,2,16,252,689.028
237,692,0,0,2,14,165,579.4250000000001
570,254,0,0,0,18,462,524.3580000000001
413,1478,1,0,1,19,140,1010.3199999999999
475,252,1,0,2,5,107,750.8629999999999
522,256,1,0,0,4,483,614.787
488,382,1,0,0,7,59,651.891
164,441,0,1,2,17,305,1629.8249999999998
112,1881,1,0,2,14,366,1016.534
312,598,0,0,2,2,298,473.322
573,1113,1,0,2,13,416,1047.004
341,1772,0,0,1,14,426,741.454
592,389,0,0,1,12,366,549.734
312,581,1,0,1,19,456,791.344
280,1067,0,0,1,8,55,511.495
437,1735,0,0,0,16,380,743.9599999999999
584,1687,0,0,2,18,237,964.8130000000001
272,597,0,0,0,3,284,316.19599999999997
259,18,2,0,0,19,420,856.16
263,1124,0,0,1,9,460,529.4
564,1937,0,0,0,2,232,696.3679999999999
582,606,0,0,1,18,336,648.664
596,1789,0,0,2,8,172,889.668
287,1380,1,0,1,4,207,788.403
494,1565,0,0,2,13,372,853.828
290,1784,0,0,1,6,62,639.158
504,1961,0,0,0,5,364,707.156
407,32,0,0,0,7,103,298.26700000000005
355,1993,0,0,1,1,409,661.3810000000001
282,1252,2,0,2,13,326,1201.7740000000001
216,1547,1,0,2,6,92,910.948
381,1653,0,0,1,2,316,613.464
295,861,0,0,0,19,158,537.522
133,154,0,0,2,5,372,340.008
151,1446,1,0,1,13,215,834.555
211,904,0,0,2,11,400,583.0200000000001
351,1269,0,1,0,17,457,1725.333
181,404,0,0,2,11,155,468.215
331,843,0,0,1,6,100,468.52
326,1782,0,0,2,4,253,735.5970000000001
332,1564,0,0,2,11,494,766.686
320,1184,0,0,0,8,351,504.35900000000004
535,746,0,0,0,10,92,524.728
512,1725,0,0,0,3,332,643.028
521,1140,0,0,0,13,134,628.026
141,270,0,0,1,11,266,325.61400000000003
120,769,1,0,2,17,207,826.0630000000001
141,1715,0,0,2,6,399,665.811
496,1510,0,0,2,0,176,711.9039999999999
212,1908,0,0,2,12,240,792.8
204,171,0,0,1,15,315,372.715
291,1973,0,0,0,4,436,610.744
116,273,0,0,2,18,109,484.301
219,258,0,0,2,8,332,426.568
492,1158,0,1,0,8,428,1672.092
524,1706,0,0,0,11,478,725.582
228,1745,0,0,2,17,111,815.759
229,1771,0,0,0,9,457,594.4930000000002
159,421,0,0,2,16,351,514.139
147,1444,0,0,2,18,175,732.115
128,1209,0,0,2,10,221,597.549
196,1952,0,0,2,15,112,823.7280000000001
109,363,0,0,2,7,309,391.161
341,1978,0,0,2,14,65,879.4050000000001
413,1630,0,0,0,10,228,651.5120000000001
543,377,0,0,1,6,379,466.87100000000004
331,1546,0,0,1,1,417,561.9730000000001
376,579,0,0,2,18,150,655.07
383,890,0,0,0,8,225,470.885
302,721,0,0,2,17,242,643.218
346,1219,0,0,0,12,350,562.27
389,880,0,1,2,0,436,1643.304
363,1121,0,0,2,18,322,759.5580000000001
542,604,0,0,1,12,470,572.6700000000001
313,21,0,0,0,13,310,318.45
299,1473,0,0,0,16,224,632.196
532,1195,0,0,1,19,283,754.9870000000001
178,382,0,0,1,0,349,254.301
500,133,0,0,1,4,265,378.985
543,1449,0,0,1,19,466,812.054
442,1048,0,0,0,13,296,577.904
443,502,1,0,0,17,70,757.09
272,1208,0,0,1,12,373,579.197
566,1108,1,0,2,11,292,1021.9480000000001
168,1590,0,1,2,14,337,1831.5929999999998
515,1786,1,0,2,3,329,1056.461
527,143,0,0,2,8,293,532.577
548,1886,0,0,0,2,212,679.268
186,1933,0,0,0,10,195,616.475
200,1702,0,0,0,14,116,615.4440000000001
107,1435,0,0,2,15,152,683.3080000000001
432,223,2,0,1,6,359,889.271
299,219,0,0,2,6,459,433.51099999999997
186,178,1,0,0,8,493,498.15700000000004
142,1654,0,0,2,16,174,752.0060000000001
484,432,0,0,1,12,166,511.17400000000004
208,264,1,0,1,8,300,572.86
534,953,0,0,2,8,370,698.21
507,428,0,0,0,19,484,542.896
582,1685,0,0,0,11,419,745.211
251,415,0,0,0,18,275,420.89500000000004
116,1476,0,0,2,14,237,686.053
232,726,0,1,0,17,236,1564.7640000000001
247,196,0,0,2,7,125,414.065
376,1577,0,0,0,5,322,576.2180000000001
331,1076,0,0,1,5,198,506.002
413,479,0,0,1,2,244,391.456
514,1466,0,0,0,2,413,582.7969999999999
465,1353,0,0,2,1,333,678.8969999999999
327,1274,0,0,0,4,93,482.977
238,1830,0,1,2,19,495,1960.415
535,889,0,0,1,11,219,614.471
498,1806,0,0,2,5,143,821.647
310,1990,0,0,0,15,273,730.657
490,924,1,0,1,4,327,783.543
598,122,0,0,2,5,87,526.343
